"FHFA HPI® State Indexes for Houses 
not in Metropolitan Statistical Areas",,,,
,,,,
State,Year,Quarter,Index,Standard Error
AL,2003,3,143.79,( 1.33)
AL,2003,4,143.88,( 1.39)
AL,2004,1,145.38,( 1.40)
AL,2004,2,145.48,( 1.40)
AL,2004,3,146.54,( 1.44)
AL,2004,4,150.42,( 1.48)
AL,2005,1,151.95,( 1.50)
AL,2005,2,154.79,( 1.52)
AL,2005,3,158.33,( 1.52)
AL,2005,4,162.41,( 1.59)
AL,2006,1,164.80,( 1.61)
AL,2006,2,167.92,( 1.62)
AL,2006,3,170.27,( 1.64)
AL,2006,4,173.89,( 1.69)
AL,2007,1,176.53,( 1.70)
AL,2007,2,179.26,( 1.71)
AL,2007,3,181.93,( 1.74)
AL,2007,4,183.48,( 1.76)
AL,2008,1,183.83,( 1.75)
AL,2008,2,184.81,( 1.77)
AL,2008,3,184.57,( 1.81)
AL,2008,4,184.10,( 1.81)
AL,2009,1,185.95,( 1.76)
AL,2009,2,185.54,( 1.77)
AL,2009,3,181.96,( 1.81)
AL,2009,4,179.14,( 1.78)
AL,2010,1,178.16,( 1.79)
AL,2010,2,175.96,( 1.77)
AL,2010,3,177.22,( 1.73)
AL,2010,4,176.51,( 1.71)
AL,2011,1,172.41,( 1.75)
AL,2011,2,172.93,( 1.77)
AL,2011,3,172.67,( 1.74)
AL,2011,4,174.29,( 1.73)
AL,2012,1,173.27,( 1.73)
AL,2012,2,172.01,( 1.73)
AL,2012,3,172.76,( 1.71)
AL,2012,4,173.05,( 1.71)
AL,2013,1,172.29,( 1.71)
AL,2013,2,173.16,( 1.73)
AL,2013,3,171.90,( 1.75)
AL,2013,4,170.96,( 1.81)
AL,2014,1,169.88,( 1.87)
AL,2014,2,170.70,( 1.81)
AL,2014,3,173.24,( 1.83)
AL,2014,4,174.64,( 1.90)
AL,2015,1,175.10,( 1.87)
AL,2015,2,174.53,( 1.88)
AL,2015,3,175.67,( 1.90)
AL,2015,4,176.24,( 1.93)
AL,2016,1,175.92,( 1.94)
AL,2016,2,178.27,( 1.94)
AL,2016,3,181.11,( 1.92)
AL,2016,4,180.92,( 1.95)
AL,2017,1,180.90,( 2.03)
AL,2017,2,182.48,( 1.97)
AL,2017,3,184.79,( 1.98)
AL,2017,4,185.93,( 1.99)
AL,2018,1,187.43,( 2.03)
AL,2018,2,188.61,( 1.99)
AL,2018,3,190.10,( 1.99)
AL,2018,4,188.95,( 1.98)
AL,2019,1,194.93,( 2.04)
AL,2019,2,194.91,( 2.00)
AL,2019,3,197.70,( 2.00)
AL,2019,4,201.20,( 2.02)
AL,2020,1,201.35,( 2.02)
AL,2020,2,204.80,( 2.01)
AL,2020,3,208.22,( 2.05)
AL,2020,4,213.01,( 2.10)
AL,2021,1,216.85,( 2.14)
AL,2021,2,226.07,( 2.28)
AL,2021,3,236.34,( 2.39)
AL,2021,4,245.75,( 2.53)
AL,2022,1,252.38,( 2.71)
AL,2022,2,270.47,( 3.16)
AR,1995,1,100.00,( 0.00)
AR,1995,2,100.87,( 1.39)
AR,1995,3,102.35,( 1.27)
AR,1995,4,102.00,( 1.35)
AR,1996,1,105.21,( 1.30)
AR,1996,2,107.96,( 1.37)
AR,1996,3,105.96,( 1.34)
AR,1996,4,107.32,( 1.37)
AR,1997,1,106.73,( 1.46)
AR,1997,2,110.42,( 1.39)
AR,1997,3,110.36,( 1.38)
AR,1997,4,111.49,( 1.39)
AR,1998,1,114.26,( 1.32)
AR,1998,2,114.03,( 1.32)
AR,1998,3,114.85,( 1.33)
AR,1998,4,115.84,( 1.30)
AR,1999,1,117.32,( 1.35)
AR,1999,2,117.58,( 1.38)
AR,1999,3,117.26,( 1.41)
AR,1999,4,116.98,( 1.44)
AR,2000,1,117.32,( 1.42)
AR,2000,2,118.77,( 1.40)
AR,2000,3,119.30,( 1.38)
AR,2000,4,121.34,( 1.41)
AR,2001,1,123.80,( 1.41)
AR,2001,2,124.96,( 1.39)
AR,2001,3,125.97,( 1.41)
AR,2001,4,127.46,( 1.40)
AR,2002,1,128.09,( 1.42)
AR,2002,2,127.47,( 1.43)
AR,2002,3,129.81,( 1.44)
AR,2002,4,132.19,( 1.45)
AR,2003,1,131.89,( 1.45)
AR,2003,2,132.91,( 1.45)
AR,2003,3,134.05,( 1.46)
AR,2003,4,134.48,( 1.52)
AR,2004,1,135.64,( 1.53)
AR,2004,2,137.12,( 1.54)
AR,2004,3,138.38,( 1.57)
AR,2004,4,138.82,( 1.58)
AR,2005,1,142.17,( 1.62)
AR,2005,2,144.83,( 1.64)
AR,2005,3,147.18,( 1.65)
AR,2005,4,149.36,( 1.69)
AR,2006,1,151.41,( 1.73)
AR,2006,2,154.25,( 1.74)
AR,2006,3,157.23,( 1.77)
AR,2006,4,158.44,( 1.79)
AR,2007,1,161.00,( 1.81)
AR,2007,2,162.64,( 1.81)
AR,2007,3,163.68,( 1.82)
AR,2007,4,164.40,( 1.85)
AR,2008,1,166.07,( 1.85)
AR,2008,2,165.28,( 1.87)
AR,2008,3,165.79,( 1.89)
AR,2008,4,165.46,( 1.91)
AR,2009,1,167.38,( 1.86)
AR,2009,2,166.43,( 1.85)
AR,2009,3,165.04,( 1.88)
AR,2009,4,165.84,( 1.90)
AR,2010,1,162.75,( 1.88)
AR,2010,2,164.00,( 1.89)
AR,2010,3,165.28,( 1.86)
AR,2010,4,163.04,( 1.83)
AR,2011,1,162.16,( 1.86)
AR,2011,2,162.40,( 1.92)
AR,2011,3,161.27,( 1.86)
AR,2011,4,162.70,( 1.85)
AR,2012,1,163.54,( 1.88)
AR,2012,2,160.81,( 1.86)
AR,2012,3,164.27,( 1.87)
AR,2012,4,165.39,( 1.88)
AR,2013,1,165.51,( 1.89)
AR,2013,2,165.49,( 1.90)
AR,2013,3,164.87,( 1.91)
AR,2013,4,164.19,( 1.96)
AR,2014,1,165.57,( 2.02)
AR,2014,2,164.56,( 1.98)
AR,2014,3,166.66,( 1.99)
AR,2014,4,167.49,( 2.04)
AR,2015,1,168.38,( 2.04)
AR,2015,2,167.67,( 2.01)
AR,2015,3,168.32,( 2.03)
AR,2015,4,169.78,( 2.07)
AR,2016,1,169.09,( 2.11)
AR,2016,2,171.68,( 2.09)
AR,2016,3,171.86,( 2.07)
AR,2016,4,173.10,( 2.08)
AR,2017,1,173.79,( 2.13)
AR,2017,2,173.04,( 2.09)
AR,2017,3,174.31,( 2.09)
AR,2017,4,175.62,( 2.14)
AR,2018,1,179.03,( 2.20)
AR,2018,2,178.90,( 2.14)
AR,2018,3,181.20,( 2.13)
AR,2018,4,181.90,( 2.14)
AR,2019,1,182.76,( 2.17)
AR,2019,2,184.67,( 2.15)
AR,2019,3,186.75,( 2.16)
AR,2019,4,189.07,( 2.20)
AR,2020,1,190.06,( 2.19)
AR,2020,2,191.57,( 2.18)
AR,2020,3,194.10,( 2.21)
AR,2020,4,198.65,( 2.26)
AR,2021,1,201.34,( 2.30)
AR,2021,2,210.41,( 2.42)
AR,2021,3,219.74,( 2.55)
AR,2021,4,228.18,( 2.66)
AR,2022,1,235.31,( 2.82)
AR,2022,2,253.28,( 3.27)
AZ,1995,1,100.00,( 0.00)
AZ,1995,2,103.95,( 1.68)
AZ,1995,3,105.44,( 1.56)
AZ,1995,4,107.19,( 1.58)
AZ,1996,1,110.15,( 1.59)
AZ,1996,2,110.81,( 1.58)
AZ,1996,3,113.60,( 1.71)
AZ,1996,4,114.97,( 1.76)
AZ,1997,1,117.02,( 1.80)
AZ,1997,2,117.00,( 1.75)
AZ,1997,3,120.52,( 1.76)
AZ,1997,4,121.44,( 1.77)
AZ,1998,1,124.53,( 1.71)
AZ,1998,2,123.65,( 1.69)
AZ,1998,3,124.52,( 1.72)
AZ,1998,4,127.35,( 1.68)
AZ,1999,1,129.64,( 1.79)
AZ,1999,2,129.91,( 1.84)
AZ,1999,3,129.14,( 1.88)
AZ,1999,4,132.50,( 1.94)
AZ,2000,1,132.27,( 1.91)
AZ,2000,2,132.91,( 1.88)
AZ,2000,3,135.23,( 1.88)
AZ,2000,4,137.33,( 1.89)
AZ,2001,1,139.90,( 1.88)
AZ,2001,2,142.41,( 1.87)
AZ,2001,3,142.25,( 1.89)
AZ,2001,4,145.42,( 1.90)
AZ,2002,1,146.48,( 1.93)
AZ,2002,2,146.97,( 1.97)
AZ,2002,3,148.14,( 1.94)
AZ,2002,4,150.80,( 1.94)
AZ,2003,1,151.58,( 1.96)
AZ,2003,2,152.38,( 1.97)
AZ,2003,3,153.82,( 1.97)
AZ,2003,4,155.70,( 2.09)
AZ,2004,1,157.73,( 2.15)
AZ,2004,2,160.84,( 2.17)
AZ,2004,3,164.99,( 2.29)
AZ,2004,4,169.80,( 2.34)
AZ,2005,1,175.61,( 2.47)
AZ,2005,2,184.81,( 2.52)
AZ,2005,3,194.74,( 2.63)
AZ,2005,4,208.07,( 2.84)
AZ,2006,1,221.13,( 3.03)
AZ,2006,2,228.55,( 3.14)
AZ,2006,3,237.65,( 3.23)
AZ,2006,4,244.40,( 3.32)
AZ,2007,1,249.64,( 3.39)
AZ,2007,2,254.00,( 3.40)
AZ,2007,3,249.94,( 3.36)
AZ,2007,4,249.85,( 3.38)
AZ,2008,1,246.21,( 3.27)
AZ,2008,2,241.74,( 3.26)
AZ,2008,3,231.74,( 3.24)
AZ,2008,4,228.11,( 3.21)
AZ,2009,1,228.89,( 3.09)
AZ,2009,2,218.31,( 2.99)
AZ,2009,3,205.81,( 2.95)
AZ,2009,4,200.25,( 2.92)
AZ,2010,1,192.63,( 2.84)
AZ,2010,2,186.03,( 2.82)
AZ,2010,3,173.82,( 2.55)
AZ,2010,4,173.18,( 2.51)
AZ,2011,1,164.83,( 2.52)
AZ,2011,2,155.47,( 2.46)
AZ,2011,3,159.32,( 2.43)
AZ,2011,4,157.60,( 2.38)
AZ,2012,1,155.72,( 2.39)
AZ,2012,2,155.38,( 2.33)
AZ,2012,3,160.26,( 2.35)
AZ,2012,4,161.69,( 2.32)
AZ,2013,1,161.01,( 2.34)
AZ,2013,2,162.79,( 2.39)
AZ,2013,3,167.01,( 2.52)
AZ,2013,4,169.78,( 2.62)
AZ,2014,1,171.75,( 2.82)
AZ,2014,2,173.89,( 2.77)
AZ,2014,3,174.54,( 2.72)
AZ,2014,4,178.54,( 2.85)
AZ,2015,1,183.68,( 2.96)
AZ,2015,2,182.31,( 2.84)
AZ,2015,3,185.36,( 2.91)
AZ,2015,4,191.21,( 3.07)
AZ,2016,1,189.41,( 3.03)
AZ,2016,2,192.40,( 3.01)
AZ,2016,3,193.98,( 2.98)
AZ,2016,4,199.12,( 3.05)
AZ,2017,1,203.23,( 3.21)
AZ,2017,2,206.18,( 3.14)
AZ,2017,3,209.19,( 3.13)
AZ,2017,4,208.59,( 3.10)
AZ,2018,1,212.68,( 3.22)
AZ,2018,2,216.90,( 3.16)
AZ,2018,3,220.14,( 3.21)
AZ,2018,4,221.74,( 3.20)
AZ,2019,1,228.45,( 3.35)
AZ,2019,2,233.72,( 3.28)
AZ,2019,3,237.12,( 3.27)
AZ,2019,4,240.70,( 3.30)
AZ,2020,1,243.76,( 3.37)
AZ,2020,2,247.91,( 3.35)
AZ,2020,3,254.34,( 3.45)
AZ,2020,4,264.05,( 3.58)
AZ,2021,1,276.90,( 3.77)
AZ,2021,2,294.66,( 4.10)
AZ,2021,3,321.49,( 4.53)
AZ,2021,4,334.19,( 4.71)
AZ,2022,1,349.90,( 5.16)
AZ,2022,2,379.72,( 6.01)
CA,1995,1,100.00,( 0.00)
CA,1995,2,100.78,( 0.68)
CA,1995,3,103.60,( 0.66)
CA,1995,4,103.76,( 0.67)
CA,1996,1,104.27,( 0.65)
CA,1996,2,102.26,( 0.67)
CA,1996,3,102.24,( 0.69)
CA,1996,4,102.77,( 0.70)
CA,1997,1,104.29,( 0.72)
CA,1997,2,103.20,( 0.69)
CA,1997,3,104.10,( 0.68)
CA,1997,4,106.04,( 0.68)
CA,1998,1,107.26,( 0.64)
CA,1998,2,108.15,( 0.66)
CA,1998,3,108.24,( 0.66)
CA,1998,4,110.00,( 0.65)
CA,1999,1,110.48,( 0.67)
CA,1999,2,111.62,( 0.69)
CA,1999,3,113.10,( 0.72)
CA,1999,4,115.27,( 0.76)
CA,2000,1,118.97,( 0.77)
CA,2000,2,121.29,( 0.76)
CA,2000,3,124.68,( 0.77)
CA,2000,4,128.01,( 0.78)
CA,2001,1,132.58,( 0.79)
CA,2001,2,137.22,( 0.80)
CA,2001,3,140.47,( 0.83)
CA,2001,4,142.50,( 0.83)
CA,2002,1,147.10,( 0.86)
CA,2002,2,151.90,( 0.89)
CA,2002,3,158.07,( 0.92)
CA,2002,4,161.96,( 0.93)
CA,2003,1,165.60,( 0.95)
CA,2003,2,170.03,( 0.97)
CA,2003,3,176.78,( 1.01)
CA,2003,4,185.36,( 1.10)
CA,2004,1,191.68,( 1.14)
CA,2004,2,201.90,( 1.20)
CA,2004,3,216.22,( 1.33)
CA,2004,4,225.38,( 1.37)
CA,2005,1,235.38,( 1.45)
CA,2005,2,250.55,( 1.53)
CA,2005,3,262.42,( 1.59)
CA,2005,4,272.13,( 1.70)
CA,2006,1,277.61,( 1.77)
CA,2006,2,279.98,( 1.76)
CA,2006,3,281.30,( 1.77)
CA,2006,4,279.19,( 1.74)
CA,2007,1,278.75,( 1.73)
CA,2007,2,276.29,( 1.71)
CA,2007,3,270.03,( 1.69)
CA,2007,4,263.37,( 1.64)
CA,2008,1,257.98,( 1.56)
CA,2008,2,246.60,( 1.52)
CA,2008,3,233.01,( 1.49)
CA,2008,4,226.91,( 1.46)
CA,2009,1,226.22,( 1.38)
CA,2009,2,213.56,( 1.30)
CA,2009,3,205.56,( 1.30)
CA,2009,4,199.96,( 1.28)
CA,2010,1,192.95,( 1.26)
CA,2010,2,188.11,( 1.23)
CA,2010,3,186.04,( 1.18)
CA,2010,4,183.66,( 1.15)
CA,2011,1,173.84,( 1.13)
CA,2011,2,167.96,( 1.11)
CA,2011,3,166.28,( 1.08)
CA,2011,4,166.29,( 1.06)
CA,2012,1,163.97,( 1.04)
CA,2012,2,160.95,( 1.03)
CA,2012,3,164.55,( 1.05)
CA,2012,4,165.38,( 1.04)
CA,2013,1,166.41,( 1.05)
CA,2013,2,172.41,( 1.09)
CA,2013,3,175.83,( 1.15)
CA,2013,4,180.51,( 1.25)
CA,2014,1,183.02,( 1.31)
CA,2014,2,187.91,( 1.30)
CA,2014,3,190.21,( 1.28)
CA,2014,4,192.38,( 1.30)
CA,2015,1,194.45,( 1.28)
CA,2015,2,198.96,( 1.31)
CA,2015,3,203.40,( 1.36)
CA,2015,4,206.52,( 1.40)
CA,2016,1,209.10,( 1.41)
CA,2016,2,212.98,( 1.40)
CA,2016,3,216.66,( 1.40)
CA,2016,4,220.35,( 1.42)
CA,2017,1,224.69,( 1.51)
CA,2017,2,229.56,( 1.54)
CA,2017,3,234.54,( 1.55)
CA,2017,4,236.69,( 1.56)
CA,2018,1,239.41,( 1.60)
CA,2018,2,242.92,( 1.60)
CA,2018,3,245.06,( 1.62)
CA,2018,4,246.26,( 1.61)
CA,2019,1,250.11,( 1.64)
CA,2019,2,253.66,( 1.60)
CA,2019,3,256.08,( 1.58)
CA,2019,4,258.15,( 1.60)
CA,2020,1,260.41,( 1.60)
CA,2020,2,262.37,( 1.60)
CA,2020,3,265.87,( 1.62)
CA,2020,4,272.79,( 1.66)
CA,2021,1,282.69,( 1.73)
CA,2021,2,297.71,( 1.86)
CA,2021,3,312.54,( 1.97)
CA,2021,4,324.43,( 2.08)
CA,2022,1,333.16,( 2.23)
CA,2022,2,348.17,( 2.60)
CO,1995,1,100.00,( 0.00)
CO,1995,2,102.05,( 0.67)
CO,1995,3,104.44,( 0.63)
CO,1995,4,105.93,( 0.64)
CO,1996,1,108.54,( 0.64)
CO,1996,2,109.34,( 0.69)
CO,1996,3,110.69,( 0.71)
CO,1996,4,112.29,( 0.72)
CO,1997,1,114.10,( 0.78)
CO,1997,2,114.89,( 0.73)
CO,1997,3,117.37,( 0.72)
CO,1997,4,119.38,( 0.73)
CO,1998,1,120.91,( 0.70)
CO,1998,2,121.74,( 0.70)
CO,1998,3,123.07,( 0.72)
CO,1998,4,125.30,( 0.71)
CO,1999,1,126.71,( 0.75)
CO,1999,2,129.04,( 0.78)
CO,1999,3,130.69,( 0.83)
CO,1999,4,132.95,( 0.88)
CO,2000,1,136.97,( 0.92)
CO,2000,2,138.70,( 0.85)
CO,2000,3,141.02,( 0.85)
CO,2000,4,142.53,( 0.86)
CO,2001,1,145.88,( 0.84)
CO,2001,2,148.10,( 0.84)
CO,2001,3,149.55,( 0.85)
CO,2001,4,150.92,( 0.84)
CO,2002,1,153.84,( 0.87)
CO,2002,2,155.30,( 0.89)
CO,2002,3,157.36,( 0.88)
CO,2002,4,158.57,( 0.87)
CO,2003,1,160.10,( 0.89)
CO,2003,2,161.20,( 0.89)
CO,2003,3,163.70,( 0.91)
CO,2003,4,166.08,( 0.99)
CO,2004,1,167.22,( 1.00)
CO,2004,2,170.84,( 1.02)
CO,2004,3,174.88,( 1.09)
CO,2004,4,177.41,( 1.11)
CO,2005,1,179.58,( 1.14)
CO,2005,2,186.43,( 1.16)
CO,2005,3,192.34,( 1.17)
CO,2005,4,197.54,( 1.25)
CO,2006,1,201.01,( 1.31)
CO,2006,2,206.38,( 1.30)
CO,2006,3,210.22,( 1.32)
CO,2006,4,216.15,( 1.35)
CO,2007,1,219.18,( 1.39)
CO,2007,2,224.87,( 1.37)
CO,2007,3,228.11,( 1.39)
CO,2007,4,230.19,( 1.41)
CO,2008,1,232.83,( 1.39)
CO,2008,2,234.45,( 1.42)
CO,2008,3,230.87,( 1.46)
CO,2008,4,230.59,( 1.46)
CO,2009,1,232.75,( 1.37)
CO,2009,2,227.23,( 1.33)
CO,2009,3,220.93,( 1.40)
CO,2009,4,217.41,( 1.37)
CO,2010,1,211.78,( 1.39)
CO,2010,2,208.39,( 1.38)
CO,2010,3,207.38,( 1.31)
CO,2010,4,205.73,( 1.28)
CO,2011,1,201.50,( 1.36)
CO,2011,2,192.58,( 1.36)
CO,2011,3,193.38,( 1.31)
CO,2011,4,194.94,( 1.26)
CO,2012,1,192.24,( 1.25)
CO,2012,2,189.10,( 1.28)
CO,2012,3,191.74,( 1.26)
CO,2012,4,194.06,( 1.26)
CO,2013,1,193.45,( 1.27)
CO,2013,2,194.15,( 1.30)
CO,2013,3,194.80,( 1.34)
CO,2013,4,192.38,( 1.44)
CO,2014,1,197.55,( 1.54)
CO,2014,2,199.42,( 1.49)
CO,2014,3,203.93,( 1.49)
CO,2014,4,206.87,( 1.54)
CO,2015,1,208.79,( 1.51)
CO,2015,2,211.17,( 1.52)
CO,2015,3,214.90,( 1.58)
CO,2015,4,218.14,( 1.62)
CO,2016,1,219.24,( 1.66)
CO,2016,2,223.85,( 1.61)
CO,2016,3,229.54,( 1.59)
CO,2016,4,233.77,( 1.62)
CO,2017,1,233.35,( 1.69)
CO,2017,2,240.14,( 1.74)
CO,2017,3,244.90,( 1.72)
CO,2017,4,248.30,( 1.74)
CO,2018,1,253.01,( 1.85)
CO,2018,2,258.67,( 1.79)
CO,2018,3,264.20,( 1.79)
CO,2018,4,265.97,( 1.81)
CO,2019,1,269.97,( 1.87)
CO,2019,2,275.97,( 1.79)
CO,2019,3,280.07,( 1.77)
CO,2019,4,283.26,( 1.78)
CO,2020,1,286.47,( 1.81)
CO,2020,2,289.57,( 1.78)
CO,2020,3,293.62,( 1.81)
CO,2020,4,300.54,( 1.86)
CO,2021,1,307.92,( 1.93)
CO,2021,2,326.62,( 2.12)
CO,2021,3,349.48,( 2.31)
CO,2021,4,361.58,( 2.44)
CO,2022,1,375.97,( 2.70)
CO,2022,2,403.88,( 3.41)
CT,1995,1,100.00,( 0.00)
CT,1995,2,100.62,( 1.81)
CT,1995,3,105.07,( 1.65)
CT,1995,4,105.54,( 1.66)
CT,1996,1,105.53,( 1.56)
CT,1996,2,105.84,( 1.68)
CT,1996,3,101.24,( 1.74)
CT,1996,4,106.43,( 1.85)
CT,1997,1,103.66,( 1.72)
CT,1997,2,105.09,( 1.75)
CT,1997,3,106.01,( 1.68)
CT,1997,4,105.18,( 1.64)
CT,1998,1,108.88,( 1.62)
CT,1998,2,108.45,( 1.59)
CT,1998,3,109.66,( 1.60)
CT,1998,4,110.96,( 1.59)
CT,1999,1,112.40,( 1.63)
CT,1999,2,113.93,( 1.68)
CT,1999,3,114.95,( 1.75)
CT,1999,4,116.90,( 1.83)
CT,2000,1,116.93,( 1.87)
CT,2000,2,119.46,( 1.76)
CT,2000,3,122.84,( 1.79)
CT,2000,4,125.00,( 1.83)
CT,2001,1,127.86,( 1.82)
CT,2001,2,130.85,( 1.83)
CT,2001,3,133.77,( 1.88)
CT,2001,4,136.67,( 1.90)
CT,2002,1,140.03,( 1.95)
CT,2002,2,143.90,( 2.02)
CT,2002,3,147.21,( 2.04)
CT,2002,4,150.18,( 2.07)
CT,2003,1,152.24,( 2.10)
CT,2003,2,153.97,( 2.11)
CT,2003,3,157.83,( 2.17)
CT,2003,4,162.99,( 2.29)
CT,2004,1,167.12,( 2.37)
CT,2004,2,173.63,( 2.43)
CT,2004,3,183.45,( 2.64)
CT,2004,4,181.70,( 2.62)
CT,2005,1,190.18,( 2.75)
CT,2005,2,194.92,( 2.81)
CT,2005,3,200.47,( 2.87)
CT,2005,4,204.82,( 2.97)
CT,2006,1,206.98,( 3.05)
CT,2006,2,206.60,( 3.02)
CT,2006,3,209.31,( 3.05)
CT,2006,4,210.58,( 3.06)
CT,2007,1,212.28,( 3.09)
CT,2007,2,209.38,( 3.02)
CT,2007,3,208.09,( 3.00)
CT,2007,4,209.24,( 3.02)
CT,2008,1,208.96,( 2.99)
CT,2008,2,200.91,( 2.93)
CT,2008,3,196.82,( 2.92)
CT,2008,4,193.99,( 2.92)
CT,2009,1,196.21,( 2.79)
CT,2009,2,190.02,( 2.70)
CT,2009,3,183.75,( 2.71)
CT,2009,4,181.69,( 2.67)
CT,2010,1,180.85,( 2.68)
CT,2010,2,178.36,( 2.66)
CT,2010,3,176.78,( 2.58)
CT,2010,4,177.43,( 2.55)
